match_id,date,team1,team2,venue,team1_winrate,team2_winrate,team1_form5,team2_form5,team1_form10,team2_form10,h2h_team1,team1_matches,team2_matches,venue_team1_wr,both_have_history,team1_won
1144990,2018-11-21,Australia,India,"Brisbane Cricket Ground, Woolloongabba",0.5976331360946746,0.6164383561643836,0.6,1.0,0.6,1.0,0.45454545454545453,169,146,0.6666666666666666,1,1
1150553,2018-11-22,Australia,West Indies,"Sir Vivian Richards Stadium, North Sound",0.6,0.5,0.6,0.8,0.6,0.5,0.5625,170,140,0.5,1,1
1150554,2018-11-22,India,England,"Sir Vivian Richards Stadium, North Sound",0.6122448979591837,0.5925925925925926,0.8,0.6,0.9,0.7,0.36363636363636365,147,162,0.5,1,0
1150555,2018-11-24,England,Australia,"Sir Vivian Richards Stadium, North Sound",0.5950920245398773,0.6023391812865497,0.8,0.6,0.7,0.7,0.45714285714285713,163,171,1.0,1,0
1144992,2018-11-25,Australia,India,Sydney Cricket Ground,0.6046511627906976,0.6081081081081081,0.6,0.6,0.7,0.8,0.4782608695652174,172,148,0.8333333333333334,1,0
1153317,2018-12-17,Bangladesh,West Indies,Sylhet International Cricket Stadium,0.3364485981308411,0.49645390070921985,0.2,0.6,0.5,0.4,0.36363636363636365,107,141,0.0,1,0
1153318,2018-12-20,Bangladesh,West Indies,"Shere Bangla National Stadium, Mirpur",0.3333333333333333,0.5,0.0,0.8,0.4,0.5,0.3333333333333333,108,142,0.0,1,1
1153319,2018-12-22,Bangladesh,West Indies,"Shere Bangla National Stadium, Mirpur",0.3394495412844037,0.4965034965034965,0.2,0.6,0.4,0.5,0.38461538461538464,109,143,0.5,1,0
1153843,2019-01-11,New Zealand,Sri Lanka,Eden Park,0.5364238410596026,0.42567567567567566,0.4,0.2,0.2,0.2,0.625,151,148,0.3333333333333333,1,1
1172469,2019-01-31,Pakistan,West Indies,Southend Club Cricket Stadium,0.5631578947368421,0.5,0.4,0.6,0.5,0.6,0.6875,190,144,1.0,1,0
1170457,2019-01-31,United Arab Emirates,Nepal,ICC Academy,0.36,0.125,0.2,0.0,0.4,0.125,0.5,25,8,0.5,1,1
1168160,2019-02-01,South Africa,Sri Lanka,Newlands,0.5324675324675324,0.4228187919463087,0.6,0.2,0.7,0.2,0.5789473684210527,154,149,0.36363636363636365,1,1
1144161,2019-02-01,South Africa,Pakistan,Newlands,0.535483870967742,0.5602094240837696,0.6,0.2,0.8,0.5,0.4,155,191,0.4166666666666667,1,1
1170458,2019-02-01,United Arab Emirates,Nepal,ICC Academy,0.38461538461538464,0.1111111111111111,0.2,0.0,0.5,0.1111111111111111,1.0,26,9,0.6666666666666666,1,0
1144162,2019-02-03,South Africa,Pakistan,The Wanderers Stadium,0.5384615384615384,0.5572916666666666,0.8,0.2,0.8,0.4,0.4375,156,192,0.5,1,1
1170459,2019-02-03,United Arab Emirates,Nepal,ICC Academy,0.37037037037037035,0.2,0.2,0.2,0.5,0.2,0.5,27,10,0.5,1,0
1172471,2019-02-03,Pakistan,West Indies,Southend Club Cricket Stadium,0.5544041450777202,0.503448275862069,0.2,0.6,0.4,0.7,0.6470588235294118,193,145,0.6666666666666666,1,1
1144163,2019-02-06,South Africa,Pakistan,SuperSport Park,0.5414012738853503,0.5567010309278351,1.0,0.2,0.8,0.4,0.47058823529411764,157,194,0.5714285714285714,1,0
1153696,2019-02-06,New Zealand,India,Westpac Stadium,0.5394736842105263,0.610738255033557,0.6,0.6,0.3,0.8,0.7,152,149,0.6,1,1
1153858,2019-02-06,New Zealand,India,Westpac Stadium,0.5424836601307189,0.6066666666666667,0.8,0.4,0.4,0.7,0.7272727272727273,153,150,0.6363636363636364,1,1
1168162,2019-02-06,South Africa,Sri Lanka,SuperSport Park,0.5379746835443038,0.42,0.8,0.2,0.7,0.2,0.6,158,150,0.5,1,1
1153697,2019-02-08,New Zealand,India,Eden Park,0.5454545454545454,0.6026490066225165,1.0,0.2,0.5,0.6,0.75,154,151,0.375,1,0
1153859,2019-02-08,New Zealand,India,Eden Park,0.5419354838709678,0.6052631578947368,0.8,0.4,0.5,0.6,0.6923076923076923,155,152,0.35294117647058826,1,1
1153698,2019-02-10,New Zealand,India,Seddon Park,0.5448717948717948,0.6013071895424836,0.8,0.4,0.6,0.5,0.7142857142857143,156,153,0.7,1,1
1153860,2019-02-10,New Zealand,India,Seddon Park,0.5477707006369427,0.5974025974025974,0.8,0.2,0.7,0.4,0.7333333333333333,157,154,0.7272727272727273,1,1
1172505,2019-02-13,Netherlands,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.5,0.47058823529411764,0.0,0.6,0.2,0.5,0.42857142857142855,40,34,0.5,1,1
1172506,2019-02-13,Oman,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.45454545454545453,0.3972602739726027,0.4,0.0,0.4,0.5,1.0,11,73,0.5,1,0
1172508,2019-02-15,Ireland,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.40540540540540543,0.45714285714285713,0.2,0.4,0.5,0.5,0.8333333333333334,74,35,1.0,1,0
1172507,2019-02-15,Oman,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.4166666666666667,0.5121951219512195,0.2,0.2,0.4,0.3,0.0,12,41,0.0,1,0
1172509,2019-02-17,Ireland,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.4,0.5238095238095238,0.2,0.4,0.4,0.4,0.2857142857142857,75,42,0.5,1,1
1172510,2019-02-17,Oman,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),0.38461538461538464,0.4722222222222222,0.2,0.6,0.3,0.6,0.0,13,36,0.0,1,0
1172912,2019-02-18,Hong Kong,United Arab Emirates,Asian Institute of Technology Ground,0.42105263157894735,0.35714285714285715,0.4,0.2,0.3,0.4,0.0,19,28,0.5,1,0
1172911,2019-02-18,Kuwait,Malaysia,Asian Institute of Technology Ground,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0,5,0.5,0,0
1172910,2019-02-18,Thailand,China,Terdthai Cricket Ground,0.4444444444444444,0.5,0.6,0.5,0.4444444444444444,0.5,0.5,9,0,0.5,0,1
1172915,2019-02-19,Kuwait,United Arab Emirates,Asian Institute of Technology Ground,0.0,0.3793103448275862,0.0,0.4,0.0,0.4,0.5,1,29,0.0,1,0
1172914,2019-02-19,China,Hong Kong,Terdthai Cricket Ground,0.0,0.4,0.0,0.4,0.0,0.2,0.5,1,20,0.0,1,1
1172913,2019-02-19,Malaysia,Nepal,Terdthai Cricket Ground,0.16666666666666666,0.2727272727272727,0.2,0.4,0.16666666666666666,0.2,0.5,6,11,0.5,1,0
1172917,2019-02-21,Thailand,Nepal,Asian Institute of Technology Ground,0.5,0.3333333333333333,0.6,0.6,0.5,0.3,0.5,10,12,0.5,1,1
1172916,2019-02-21,Malaysia,United Arab Emirates,Terdthai Cricket Ground,0.14285714285714285,0.4,0.2,0.6,0.14285714285714285,0.4,0.5,7,30,0.0,1,0
1172918,2019-02-21,China,Kuwait,Asian Institute of Technology Ground,0.5,0.0,0.5,0.0,0.5,0.0,0.5,2,2,0.5,1,1
1172919,2019-02-22,Nepal,United Arab Emirates,Terdthai Cricket Ground,0.3076923076923077,0.41935483870967744,0.6,0.6,0.3,0.4,0.6666666666666666,13,31,1.0,1,1
1172921,2019-02-22,China,Malaysia,Terdthai Cricket Ground,0.6666666666666666,0.125,0.6666666666666666,0.2,0.6666666666666666,0.125,0.5,3,8,0.5,1,1
1172920,2019-02-22,Thailand,Hong Kong,Asian Institute of Technology Ground,0.5454545454545454,0.38095238095238093,0.8,0.2,0.6,0.2,0.5,11,21,1.0,1,1
1172923,2019-02-24,Thailand,Kuwait,Asian Institute of Technology Ground,0.5833333333333334,0.0,1.0,0.0,0.7,0.0,0.5,12,3,1.0,1,1
1172922,2019-02-24,China,United Arab Emirates,Terdthai Cricket Ground,0.75,0.40625,0.75,0.6,0.75,0.4,0.5,4,32,0.6666666666666666,1,0
1172924,2019-02-24,Hong Kong,Nepal,Asian Institute of Technology Ground,0.36363636363636365,0.35714285714285715,0.2,0.8,0.2,0.4,0.6666666666666666,22,14,0.0,1,0
1168247,2019-02-24,India,Australia,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.5935483870967742,0.6011560693641619,0.2,0.6,0.3,0.7,0.5416666666666666,155,173,1.0,1,0
1172925,2019-02-25,Thailand,Malaysia,Terdthai Cricket Ground,0.6153846153846154,0.1111111111111111,1.0,0.2,0.7,0.1111111111111111,1.0,13,9,1.0,1,1
1172927,2019-02-25,Hong Kong,Kuwait,Asian Institute of Technology Ground,0.34782608695652173,0.0,0.2,0.0,0.2,0.0,0.5,23,4,0.0,1,1
1172926,2019-02-25,China,Nepal,Terdthai Cricket Ground,0.6,0.4,0.6,0.8,0.6,0.5,0.5,5,15,0.5,1,0
1168248,2019-02-27,India,Australia,M.Chinnaswamy Stadium,0.5897435897435898,0.603448275862069,0.2,0.8,0.2,0.7,0.52,156,174,0.5,1,0
1172930,2019-02-27,Thailand,United Arab Emirates,Asian Institute of Technology Ground,0.6428571428571429,0.42424242424242425,1.0,0.8,0.8,0.5,1.0,14,33,1.0,1,1
1172929,2019-02-27,Kuwait,Nepal,Asian Institute of Technology Ground,0.0,0.4375,0.0,0.8,0.0,0.6,0.5,5,16,0.0,1,0
1172163,2019-03-04,India,England,Barsapara Cricket Stadium,0.5859872611464968,0.5914634146341463,0.0,0.6,0.2,0.6,0.34782608695652173,157,164,0.0,1,0
1158071,2019-03-05,West Indies,England,"Darren Sammy National Cricket Stadium, St Lucia",0.5,0.593939393939394,0.6,0.6,0.6,0.6,0.6086956521739131,146,165,0.5,1,0
1172164,2019-03-07,India,England,Barsapara Cricket Stadium,0.5822784810126582,0.5963855421686747,0.0,0.6,0.2,0.7,0.3333333333333333,158,166,0.0,1,0
1158072,2019-03-08,West Indies,England,"Warner Park, St Kitts",0.4965986394557823,0.5988023952095808,0.4,0.8,0.6,0.7,0.5833333333333334,147,167,0.5,1,0
1172165,2019-03-09,India,England,Barsapara Cricket Stadium,0.5786163522012578,0.6011904761904762,0.0,0.8,0.1,0.8,0.32,159,168,0.0,1,0
1158073,2019-03-10,West Indies,England,"Warner Park, St Kitts",0.49324324324324326,0.6035502958579881,0.4,1.0,0.5,0.8,0.56,148,169,0.0,1,0
1177485,2019-03-16,United Arab Emirates,United States of America,ICC Academy,0.4117647058823529,0.5,0.6,0.5,0.5,0.5,0.5,34,0,0.4,0,1
1176793,2019-03-22,Papua New Guinea,Vanuatu,Amini Park,0.4166666666666667,0.5,0.4,0.5,0.3,0.5,0.5,12,0,0.5,0,1
1144173,2019-03-22,South Africa,Sri Lanka,SuperSport Park,0.5408805031446541,0.41721854304635764,0.8,0.2,0.7,0.1,0.6190476190476191,159,151,0.5555555555555556,1,1
1176792,2019-03-22,Papua New Guinea,Philippines,Amini Park,0.46153846153846156,0.5,0.6,0.5,0.4,0.5,0.5,13,0,1.0,0,1
1176794,2019-03-23,Philippines,Vanuatu,Amini Park,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1,0.0,1,0
1176435,2019-03-24,Sri Lanka,England,P Sara Oval,0.4144736842105263,0.6058823529411764,0.0,1.0,0.1,0.8,0.4,152,170,0.5,1,0
1176797,2019-03-24,Papua New Guinea,Vanuatu,Amini Park,0.5,0.5,0.6,0.5,0.4,0.5,1.0,14,2,1.0,1,1
1144174,2019-03-24,South Africa,Sri Lanka,The Wanderers Stadium,0.54375,0.4117647058823529,0.8,0.0,0.7,0.1,0.6363636363636364,160,153,0.6666666666666666,1,1
1176796,2019-03-24,Philippines,Vanuatu,Amini Park,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,2,3,0.0,1,1
1176436,2019-03-26,Sri Lanka,England,P Sara Oval,0.4090909090909091,0.6081871345029239,0.0,1.0,0.1,0.8,0.36363636363636365,154,171,0.0,1,0
1176437,2019-03-28,Sri Lanka,England,P Sara Oval,0.4064516129032258,0.6104651162790697,0.0,1.0,0.1,0.9,0.3333333333333333,155,172,0.0,1,0
1179016,2019-04-01,Namibia,Botswana,United Cricket Club Ground,1.0,0.5,1.0,0.5,1.0,0.5,1.0,6,4,0.5,1,1
1179611,2019-04-02,Namibia,Botswana,United Cricket Club Ground,1.0,0.4,1.0,0.4,1.0,0.4,1.0,7,5,1.0,1,1
1179610,2019-04-02,Namibia,Botswana,United Cricket Club Ground,1.0,0.3333333333333333,1.0,0.2,1.0,0.3333333333333333,1.0,8,6,1.0,1,1
1179017,2019-04-03,Namibia,Botswana,United Cricket Club Ground,1.0,0.2857142857142857,1.0,0.0,1.0,0.2857142857142857,1.0,9,7,1.0,1,1
1179018,2019-04-03,Namibia,Botswana,United Cricket Club Ground,1.0,0.25,1.0,0.0,1.0,0.25,1.0,10,8,1.0,1,1
1182642,2019-05-05,Zimbabwe,Mozambique,Old Hararians,0.24,0.3333333333333333,0.0,0.3333333333333333,0.2,0.3333333333333333,0.5,50,3,0.5,1,1
1182644,2019-05-05,Sierra Leone,Uganda,Old Hararians,0.6,0.25,0.6,0.25,0.6,0.25,0.5,5,4,0.5,1,0
1152840,2019-05-05,England,Pakistan,Sophia Gardens,0.6127167630057804,0.558974358974359,1.0,0.4,0.9,0.4,0.7727272727272727,173,195,1.0,1,1
1182648,2019-05-06,Namibia,Uganda,Old Hararians,1.0,0.4,1.0,0.4,1.0,0.4,0.5,11,5,0.5,1,1
1182906,2019-05-06,Indonesia,Papua New Guinea,"Ground 1, Independence Park",0.5,0.5333333333333333,0.5,0.6,0.5,0.5,0.5,0,15,0.5,0,0
1182905,2019-05-06,Indonesia,Japan,"Ground 2, Independence Park",0.0,0.5,0.0,0.5,0.0,0.5,0.5,1,0,0.5,0,1
1182904,2019-05-06,Vanuatu,Papua New Guinea,"Ground 1, Independence Park",0.25,0.5625,0.25,0.8,0.25,0.6,0.0,4,16,0.5,1,0
1182646,2019-05-06,Mozambique,Nigeria,Old Hararians,0.25,0.5,0.25,0.5,0.25,0.5,0.5,4,0,0.0,0,0
1182649,2019-05-06,Zimbabwe,Tanzania,Takashinga Sports Club,0.2549019607843137,0.5,0.2,0.5,0.2,0.5,0.5,51,0,0.5,0,1
1182909,2019-05-07,Fiji,Papua New Guinea,"Ground 2, Independence Park",0.5,0.5882352941176471,0.5,1.0,0.5,0.7,0.5,0,17,0.5,0,0
1182652,2019-05-08,Kenya,Uganda,Old Hararians,0.35294117647058826,0.3333333333333333,0.8,0.4,0.5,0.3333333333333333,0.5,17,6,0.5,1,0
1182653,2019-05-08,Namibia,Sierra Leone,Takashinga Sports Club,1.0,0.5,1.0,0.6,1.0,0.5,1.0,12,6,0.5,1,1
1182650,2019-05-08,Mozambique,Rwanda,Old Hararians,0.2,0.5,0.2,0.5,0.2,0.5,0.5,5,0,0.0,0,0
1182912,2019-05-09,Vanuatu,Samoa,"Ground 1, Independence Park",0.2,0.5,0.2,0.5,0.2,0.5,0.5,5,0,0.0,0,0
1182913,2019-05-09,Fiji,Japan,"Ground 2, Independence Park",0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1,0.0,1,0
1182914,2019-05-09,Japan,Papua New Guinea,"Ground 1, Independence Park",0.5,0.6111111111111112,0.5,1.0,0.5,0.8,0.5,2,18,0.5,1,0
1182654,2019-05-09,Zimbabwe,Rwanda,Old Hararians,0.2692307692307692,1.0,0.4,1.0,0.2,1.0,0.5,52,1,1.0,1,1
1182916,2019-05-10,Fiji,Indonesia,"Ground 1, Independence Park",0.0,0.5,0.0,0.5,0.0,0.5,0.5,2,2,0.5,1,0
1182917,2019-05-10,Vanuatu,Japan,"Ground 2, Independence Park",0.16666666666666666,0.3333333333333333,0.2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,6,3,0.5,1,1
1182918,2019-05-10,Papua New Guinea,Samoa,"Ground 1, Independence Park",0.631578947368421,1.0,1.0,1.0,0.8,1.0,0.5,19,1,1.0,1,1
1182656,2019-05-11,Zimbabwe,Nigeria,Old Hararians,0.2830188679245283,1.0,0.6,1.0,0.3,1.0,0.5,53,1,1.0,1,1
1182657,2019-05-11,Rwanda,Tanzania,Takashinga Sports Club,0.5,0.0,0.5,0.0,0.5,0.0,0.5,2,1,0.5,1,0
1182658,2019-05-12,Zimbabwe,Namibia,Harare Sports Club,0.2962962962962963,1.0,0.8,1.0,0.4,1.0,0.5,54,13,0.1,1,1
1177018,2019-05-15,South Africa,Pakistan,LC de Villiers Oval,0.546583850931677,0.5561224489795918,0.8,0.4,0.8,0.3,0.4444444444444444,161,196,0.5,1,0
1177019,2019-05-18,South Africa,Pakistan,City Oval,0.5432098765432098,0.5583756345177665,0.6,0.6,0.8,0.4,0.42105263157894735,162,197,0.5,1,1
1183856,2019-05-18,United States of America,Canada,Central Broward Regional Park Stadium Turf Ground,0.0,0.1111111111111111,0.0,0.2,0.0,0.1111111111111111,0.5,1,9,0.5,1,1
1183857,2019-05-19,United States of America,Canada,Central Broward Regional Park Stadium Turf Ground,0.5,0.1,0.5,0.2,0.5,0.1,1.0,2,10,1.0,1,1
1177020,2019-05-19,South Africa,Pakistan,City Oval,0.5460122699386503,0.5555555555555556,0.8,0.6,0.8,0.4,0.45,163,198,1.0,1,0
1184260,2019-05-20,Uganda,Botswana,Lugogo Cricket Oval,0.42857142857142855,0.2222222222222222,0.6,0.0,0.42857142857142855,0.2222222222222222,0.5,7,9,0.5,1,1
1184258,2019-05-20,Ghana,Namibia,Kyambogo Cricket Oval,0.5,0.9285714285714286,0.5,0.8,0.5,0.9,0.5,0,14,0.5,0,0
1184262,2019-05-21,Uganda,Namibia,Kyambogo Cricket Oval,0.5,0.9333333333333333,0.6,0.8,0.5,0.9,0.0,8,15,0.5,1,0
1184261,2019-05-21,Ghana,Kenya,Kyambogo Cricket Oval,0.0,0.3333333333333333,0.0,0.6,0.0,0.5,0.5,1,18,0.0,1,0
1184263,2019-05-21,Botswana,Nigeria,Lugogo Cricket Oval,0.2,0.5,0.0,0.5,0.2,0.5,0.5,10,2,0.0,1,0
1177021,2019-05-22,South Africa,Pakistan,Willowmoore Park,0.5426829268292683,0.5577889447236181,0.6,0.6,0.7,0.4,0.42857142857142855,164,199,0.5,1,1
1184901,2019-05-22,Botswana,Namibia,Kyambogo Cricket Oval,0.18181818181818182,0.9375,0.0,0.8,0.1,0.9,0.0,11,16,0.5,1,0
1184902,2019-05-22,Uganda,Kenya,Lugogo Cricket Oval,0.4444444444444444,0.3684210526315789,0.6,0.6,0.4444444444444444,0.6,1.0,9,19,1.0,1,0
1184900,2019-05-22,Ghana,Nigeria,Kyambogo Cricket Oval,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.5,2,3,0.0,1,0
1177022,2019-05-23,South Africa,Pakistan,Willowmoore Park,0.5454545454545454,0.555,0.6,0.4,0.7,0.4,0.45454545454545453,165,200,1.0,1,1
1184266,2019-05-23,Uganda,Ghana,Kyambogo Cricket Oval,0.4,0.0,0.4,0.0,0.4,0.0,0.5,10,3,0.0,1,1
1178996,2019-05-25,Germany,Italy,Sportpark Maarschalkerweerd,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0,0
1185154,2019-05-26,Ireland,West Indies,YMCA Cricket Club,0.40789473684210525,0.4899328859060403,0.4,0.2,0.4,0.4,0.3333333333333333,76,149,0.0,1,0
1185155,2019-05-28,Ireland,West Indies,Sydney Parade,0.4025974025974026,0.49333333333333335,0.4,0.2,0.3,0.4,0.25,77,150,0.5,1,0
1185156,2019-05-29,Ireland,West Indies,Sydney Parade,0.3974358974358974,0.4966887417218543,0.4,0.4,0.2,0.5,0.2,78,151,0.0,1,0
1185181,2019-06-15,Guernsey,Germany,King George V Sports Ground,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0,1,0.5,0,0
1185184,2019-06-16,Denmark,Jersey,King George V Sports Ground,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0,0
1185185,2019-06-16,Guernsey,Italy,College Field,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1,1,0.5,1,0
1185186,2019-06-16,Jersey,Norway,King George V Sports Ground,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1,0,1.0,0,1
1185182,2019-06-17,Denmark,Norway,King George V Sports Ground,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1,0.0,1,1
1188785,2019-06-18,Rwanda,Mali,Gahanga International Cricket Stadium. Rwanda,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,3,0,0.5,0,1
1188786,2019-06-18,Tanzania,Uganda,Gahanga International Cricket Stadium. Rwanda,0.5,0.45454545454545453,0.5,0.6,0.5,0.5,0.5,2,11,0.5,1,1
1185193,2019-06-19,Denmark,Germany,King George V Sports Ground,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,0.5,1,0
1188784,2019-06-19,Rwanda,Uganda,Gahanga International Cricket Stadium. Rwanda,0.5,0.4166666666666667,0.5,0.4,0.5,0.5,0.5,4,12,1.0,1,0
1185191,2019-06-19,Guernsey,Norway,King George V Sports Ground,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,2,0.0,1,1
1185192,2019-06-19,Italy,Jersey,College Field,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2,2,1.0,1,0
1189743,2019-06-20,Guernsey,Denmark,King George V Sports Ground,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,3,3,0.5,1,1
1185188,2019-06-20,Germany,Norway,College Field,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.5,3,3,0.5,1,1
1185190,2019-06-20,Germany,Jersey,College Field,0.75,1.0,0.75,1.0,0.75,1.0,0.5,4,3,1.0,1,1
1189744,2019-06-20,Denmark,Italy,King George V Sports Ground,0.25,0.6666666666666666,0.25,0.6666666666666666,0.25,0.6666666666666666,0.5,4,3,0.25,1,1
1168020,2019-06-21,England,West Indies,County Ground,0.6149425287356322,0.5,1.0,0.6,1.0,0.5,0.46153846153846156,174,152,0.6666666666666666,1,1
1188379,2019-06-23,Netherlands,Zimbabwe,Hazelaarweg,0.5116279069767442,0.3090909090909091,0.4,1.0,0.3,0.5,0.0,43,55,1.0,1,1
1186488,2019-06-24,Malaysia,Thailand,Kinrara Academy Oval,0.1,0.6666666666666666,0.2,1.0,0.1,0.8,0.0,10,15,0.0,1,1
1186490,2019-06-26,Maldives,Thailand,Kinrara Academy Oval,0.5,0.625,0.5,0.8,0.5,0.8,0.5,0,16,0.5,0,1
1190605,2019-06-26,Netherlands,Scotland,La Manga Club Top Ground,0.5227272727272727,0.4864864864864865,0.6,0.6,0.3,0.7,0.5,44,37,0.5,1,1
1186491,2019-06-27,Malaysia,Thailand,Kinrara Academy Oval,0.18181818181818182,0.5882352941176471,0.2,0.6,0.2,0.8,0.3333333333333333,11,17,0.3333333333333333,1,1
1190606,2019-06-27,Germany,Netherlands,La Manga Club Top Ground,0.8,0.5333333333333333,0.8,0.8,0.8,0.4,0.5,5,45,0.5,1,0
1186493,2019-06-29,Maldives,Thailand,Kinrara Academy Oval,1.0,0.5555555555555556,1.0,0.4,1.0,0.7,1.0,1,18,1.0,1,0
1190608,2019-06-29,Germany,Scotland,La Manga Club Top Ground,0.6666666666666666,0.47368421052631576,0.8,0.6,0.6666666666666666,0.6,0.5,6,38,0.0,1,0
1168521,2019-07-12,Ireland,Zimbabwe,"Bready Cricket Club, Magheramason",0.3924050632911392,0.30357142857142855,0.2,0.8,0.2,0.5,1.0,79,56,0.3333333333333333,1,1
1192223,2019-07-13,Malaysia,Nepal,Kinrara Academy Oval,0.25,0.47058823529411764,0.4,0.8,0.3,0.7,0.0,12,17,0.5,1,0
1192224,2019-07-14,Malaysia,Nepal,Kinrara Academy Oval,0.23076923076923078,0.5,0.4,1.0,0.3,0.8,0.0,13,18,0.4,1,0
1168522,2019-07-14,Ireland,Zimbabwe,Bready,0.4,0.2982456140350877,0.4,0.6,0.3,0.5,1.0,80,57,0.5,1,0
1190768,2019-07-22,Kuwait,Malaysia,Indian Association Ground,0.0,0.21428571428571427,0.0,0.4,0.0,0.3,0.0,6,14,0.5,1,0
1190767,2019-07-22,Singapore,Qatar,Indian Association Ground,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0,1
1190769,2019-07-23,Nepal,Qatar,Indian Association Ground,0.5263157894736842,0.0,1.0,0.0,0.9,0.0,0.5,19,1,0.5,1,0
1190771,2019-07-24,Malaysia,Nepal,Indian Association Ground,0.26666666666666666,0.5,0.6,0.8,0.4,0.8,0.0,15,20,1.0,1,0
1190773,2019-07-26,Singapore,Malaysia,Indian Association Ground,1.0,0.25,1.0,0.4,1.0,0.3,0.5,1,16,1.0,1,1
1168026,2019-07-26,England,Australia,County Ground,0.6171428571428571,0.6057142857142858,1.0,0.8,1.0,0.7,0.4444444444444444,175,175,0.6842105263157895,1,0
1190772,2019-07-26,Kuwait,Qatar,Indian Association Ground,0.0,0.5,0.0,0.5,0.0,0.5,0.5,7,2,0.0,1,1
1190774,2019-07-27,Kuwait,Nepal,Indian Association Ground,0.125,0.5238095238095238,0.2,0.8,0.125,0.8,0.0,8,21,0.5,1,0
1190775,2019-07-27,Malaysia,Qatar,Indian Association Ground,0.23529411764705882,0.3333333333333333,0.2,0.3333333333333333,0.3,0.3333333333333333,0.5,17,3,0.3333333333333333,1,0
1190776,2019-07-28,Singapore,Nepal,Indian Association Ground,1.0,0.5454545454545454,1.0,0.8,1.0,0.8,0.5,2,22,1.0,1,1
1168027,2019-07-28,England,Australia,"County Ground, Hove",0.6136363636363636,0.6079545454545454,0.8,0.8,0.9,0.7,0.43243243243243246,176,176,0.5,1,0
1168028,2019-07-31,England,Australia,County Ground,0.6101694915254238,0.6101694915254238,0.6,0.8,0.8,0.7,0.42105263157894735,177,177,0.65,1,1
1188621,2019-08-03,India,West Indies,Central Broward Regional Park Stadium Turf Ground,0.575,0.49673202614379086,0.0,0.6,0.1,0.5,0.5,160,153,0.0,1,1
1188622,2019-08-04,India,West Indies,Central Broward Regional Park Stadium Turf Ground,0.577639751552795,0.4935064935064935,0.2,0.6,0.2,0.4,0.5384615384615384,161,154,0.5,1,1
1191006,2019-08-05,Netherlands,United Arab Emirates,VRA Ground,0.5434782608695652,0.42857142857142855,0.8,0.6,0.5,0.6,0.75,46,35,0.25,1,0
1188623,2019-08-06,West Indies,India,"Providence Stadium, Guyana",0.49032258064516127,0.5802469135802469,0.4,0.4,0.3,0.2,0.42857142857142855,155,162,0.5,1,0
1191008,2019-08-08,Netherlands,United Arab Emirates,Sportpark Westvliet,0.5319148936170213,0.4444444444444444,0.6,0.6,0.5,0.6,0.6,47,36,0.5,1,0
1190744,2019-08-08,Netherlands,Ireland,Sportpark Het Schootsveld,0.5208333333333334,0.3950617283950617,0.6,0.2,0.5,0.3,0.625,48,81,0.5,1,0
1190747,2019-08-09,Ireland,Thailand,Sportpark Het Schootsveld,0.4024390243902439,0.5789473684210527,0.4,0.4,0.4,0.7,1.0,82,19,1.0,1,0
1190746,2019-08-09,Netherlands,Scotland,Sportpark Het Schootsveld,0.5102040816326531,0.48717948717948717,0.4,0.6,0.5,0.6,0.5555555555555556,49,39,0.0,1,0
1190749,2019-08-10,Ireland,Scotland,Sportpark Het Schootsveld,0.39759036144578314,0.5,0.4,0.8,0.4,0.6,0.7142857142857143,83,40,0.6666666666666666,1,0
1190750,2019-08-12,Scotland,Thailand,Sportpark Het Schootsveld,0.5121951219512195,0.6,0.8,0.4,0.7,0.7,1.0,41,20,0.6666666666666666,1,1
